Genotype,Behavior,Treatment,class,Mouse,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N_pS6_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N
Control,C/S,Saline,c-CS-s,3477,0.069694146653974,0.10526867012741702,0.031061637100249846,0.31797297627955956,0.8050967287912597,0.01809643342231051,0.013678141861053539,0.3622505804400029,0.02113627945568669,0.1326653719883404,0.11466369110646049,0.016453820953875764,0.023389521134097313,0.016911426254825147,0.10704550786254512,0.15161503933906,0.20031312037482446,0.19981116275059727,0.035566216722339984,0.06106023598308098,0.026756957663710303,0.023651504102554653,0.01631557660284871,0.39905673031870315,0.5278732730526609,0.09374560373840592,0.013208678522687691,0.01475776024478671,0.06639087703111435,0.012130524439441123,0.03125106573371537,0.35013669879156134,0.01891979040360202,0.02427608644850089,0.028690198854430384,0.04604063413861698,0.09016746898731028,0.051846434935679475,0.03608011875755885,0.02330364539594748,0.028868605035230907,0.040631113400937294,0.10861018808470696,0.014943494271178637,0.08668068172937458,0.005483149996826007,0.3699241837097806,0.008732594061603057,0.041937346860876176,0.2856998514482443,0.02500154165196079,0.01744684576281969,0.010262381533694855,0.007646089161424098,0.007499923589118262,0.01145508759889456,0.008835164177187457,0.008277105191296543,0.01631505475081649,0.010994342537364778,0.01788879770532853,0.015673838077538246,0.08138028683268218,0.04123278237936352,0.011290047098897988,0.0675534255673967,0.025938121250340774,0.007765470961372126,,0.016978634134481533,0.008711504088720286,0.022733521936401057,0.021032516808033277,0.023860917333104883,,0.05860230810018362
Control,C/S,Saline,c-CS-s,3478,0.03985292669507295,0.09336439184177885,0.050262109582503794,0.35765948228063743,0.911767666161227,0.008188060992298943,0.007847675353051852,0.48557270604968256,0.020707442169790737,0.1827976508031515,0.04083325390384236,0.019627556440901486,0.031087972269194734,0.016424200516744203,0.11173695920784346,0.10327033624978882,0.23081270548781277,0.19435188496999772,0.03155386149867999,0.09019920290798697,0.017510219704470628,0.015261521783793579,0.009243554288487582,0.4657621627597564,0.6743452856625816,0.08432932479917948,0.00887406933127611,0.027877072301671822,0.08851925219376565,0.007229127082995419,0.02828649244079447,0.40732689981783243,0.02642929965458834,0.0360584979491354,0.023345710716646113,0.06879665561917209,0.045623695857138775,0.0691653603348616,0.05063560114627366,0.04200257323449015,0.023043424993063662,0.03737210677911178,0.08228980190933942,0.025284162518977367,0.20954245967513083,0.012955697247024391,0.1880495129518795,0.019550210517988578,0.045349179000925555,0.298555197229763,0.029929141377269528,0.011507929140391579,0.015026869168302155,0.011966194773673505,0.01462985896793692,0.02067823096404973,0.036747845975305796,0.005678541463228566,0.0199661960214395,0.015593367954687269,0.02927513853299549,0.024218746571276126,0.2090735592055354,0.1329142667846007,0.012347147602414218,0.048057241811456305,0.041614319845669434,0.009282811297643094,0.023142260118930096,0.014336225591980483,0.014494890110005609,0.04612087718111824,0.010858743559154345,0.023748823253114715,0.02794627719670405,0.05600330783313383
Control,C/S,Saline,c-CS-s,3479,0.04731468367234185,0.055199348273159254,0.019277094127227674,0.16920191768047005,0.3373875198593884,0.05430404552003775,0.038844979069717435,0.13283764391386071,0.0227590882007386,0.13300778610621905,0.055044195988828454,0.07774433256559062,0.02153164713923299,0.06505504085575402,0.05506916220762666,0.04804110997978325,0.08317702115814375,0.12229526813952943,0.1426865122866612,0.1976348144048837,0.036451175646569973,0.048130929584159564,0.019220382849396245,,0.27217711047908605,0.06716204978533538,0.08476463963661644,0.032916044897838434,0.0281542707749882,0.01776324113197239,0.009305697120097935,0.20401286604286467,0.04182364022107152,0.020042702501093756,0.03612709619273241,0.0400315262288342,0.06662621295259866,0.01873913891952433,0.05322257997160316,0.01737633299432037,0.02030948606619186,0.02957826900255265,0.12947714706731323,0.016270531492180197,0.0706223475874422,0.0040086448289029806,0.277587557098971,0.00809671309061595,0.04587475750406407,0.36052554754866184,0.013831034908528642,0.011806350886454427,0.012171295393438617,0.002812527254395568,0.004739644342780133,0.0055822291017474995,0.008859822240803134,0.007479868431524765,0.006591957837730339,0.005403322806600138,0.016300541295783504,0.016293254641362775,0.08705633272865913,0.08986468642338513,0.018645988689611592,0.06285668158143959,0.01974212984128014,0.01034215137761152,,,0.017929189077009765,0.018649296641624836,0.021211428717900525,,0.033450734771516735,0.09233903059579972
Control,C/S,Saline,c-CS-s,3480,0.04725216684374555,0.09206971542420471,0.054626971329047994,0.33058706136894866,0.6636356496577035,0.014261140890657813,0.009561223574636719,0.4236780608251407,0.025707481555186377,0.11171458434220204,0.1317106325621316,0.02339570317261051,0.028381271800218443,0.01932531846316217,0.10227687925040278,0.15097489708568418,0.2403565451317649,0.09313234001771592,0.029046970790164182,0.04795621221931201,0.03699934279946289,0.02787523018212039,0.012681203719520544,0.1443011505085668,0.669000093600238,0.13059288809963737,0.013555931122879061,0.025227811168304626,0.11440706269702727,0.010568829475439835,0.04059299993597522,0.4012436655511835,0.029162417777498725,0.021997291337320334,0.012832841199555122,0.04471821208005694,0.01194682224954905,0.03194524650459477,0.029086912292840914,0.018554875714091597,0.01399888830435038,0.02300878598904572,0.05704841135225568,0.024475922002964303,0.1445849769678439,0.010813559737736725,0.23273759580045306,0.023661000135224357,0.042441495352285946,0.41074339010210736,0.01570351762682322,0.004838216596388239,0.013854786698447747,0.007211317626439038,0.008801485168926745,0.011640581294897352,0.010602636376309272,0.006125886225752167,0.021638785083980764,0.016479310788934193,0.028429735130710284,0.014625749945818974,0.15926590392642506,0.11915832387099945,0.007931326571881276,0.03810799876615035,0.022755784784999,0.004267945387856701,0.007791814841048013,0.005035289988112719,0.0048742218220546125,0.0645552922809945,0.00350233151227852,0.009585354960440955,0.013858541487354298,0.1417957524822153
Control,C/S,Saline,c-CS-s,3484,0.3165176106531599,0.392149091998512,0.04164901540328909,0.2819116335211972,0.6529105009624488,0.01950459796808994,0.004844502645387523,0.3842075052874902,0.01586152792484896,0.5759887900186683,0.6354174241261162,0.014105839725404436,0.021556006853367025,0.027359511757310825,0.10515251414052014,0.07707591549567376,0.1818057820548667,0.17630182987719534,0.04127829925711769,0.10895941752692008,0.18355724705512774,0.01748788631529251,0.010689685199142651,0.43135093063317204,0.5709667042825662,0.16010607514711728,0.013445041058778015,0.03213031443645987,0.06708445316796875,0.0112123173182133,0.03349068935797756,0.36081415592421967,0.020504005077043422,0.026763076848500395,0.02094227454036546,0.04769169509430779,0.02338462340047034,0.049153619863246664,0.041748045295261445,0.026814781302518034,0.02275232368870859,0.04355965891039398,0.06041095002731292,0.02539367994967078,0.25564605824167574,0.019749127212660682,0.14127537163066697,0.020807049452342,0.055287762558136784,0.11047948503489083,0.015765858070920045,0.009418762952474234,0.00875753957880502,0.007299591213415519,0.011597711323690037,0.022618099987461542,0.08293694755922844,0.007639206198462826,0.028415214994863602,0.02185812057388067,0.06255431667660397,0.018650530696564145,0.1690462807672291,0.08753320784378785,0.011730176631994165,0.0898745942189036,0.090979363042516,0.012562154449490878,0.029311471164911243,0.02724851909366761,0.01916645948134061,0.0413214378350525,,0.029845418324292616,,0.19403706495820228
Control,C/S,Saline,c-CS-s,3497,0.12475813280466697,0.18595804286098333,0.07368396735921809,0.5881814020788233,1.6247427021686223,0.03363746886084924,0.025069721887009806,0.507331472639589,0.037849341912688676,0.4217508569533919,0.21030814133645806,0.05605166728600296,0.05575820281390314,0.041534007859040926,0.2143350130318651,0.17927493393454175,0.45802014207230457,0.3407828701130682,0.06302557050958266,0.20092895282266277,0.11274092299611604,0.07393823150580496,0.030261988463432723,0.5568936006193258,0.9794809008890655,0.29625742232181623,0.04279903179412757,0.046984380552832876,0.173562281068562,0.028248203044253753,0.07389267678826998,0.6391933405896019,0.05121328874699939,0.07619149919246106,0.06147401661768645,0.14330846137136613,0.14740954928862396,0.09718720118766569,0.11072215564464674,0.08113198208308954,0.06480206056981315,0.09161143080038618,0.034296839094477616,0.028788924631424535,0.10288772114959345,0.006273549255687047,0.02270385008412282,0.023167318977554106,0.0674284330471897,0.19365826564713043,0.008973776399876428,0.009688259056212166,0.012727660246478844,0.007430696523258784,0.012339359894612704,0.018110026342481614,0.022987050372318706,0.007425066220320636,0.03216413579834693,0.015063667951221145,0.028569146141645775,0.011969412337689474,0.16608900081393685,0.11514295884260824,0.01637540764730739,0.07101384712241567,0.0377368821605438,0.00787915790087009,0.02462011907099761,0.014627574744315527,0.017256850881598708,0.0341194419052637,0.010085531659004969,0.0283079821109792,0.027822047847495368,0.15795709726923132
Control,C/S,Saline,c-CS-s,50810A,0.06936144128015119,0.14457033353471524,0.06055397844779076,0.41291177804043894,0.49040720296849916,0.00937362414364123,0.01976154765477552,0.3364821991582738,0.049257122028774136,0.18146172497423566,0.1470518481197879,0.0356399916148204,0.03718508566999363,0.03672490514657941,0.13831198601891606,0.17516450594668742,0.296153296705102,0.1734388778568674,0.031066966500047574,0.12854721589277504,0.037059687543273094,0.02994357201961896,0.01773434098683661,0.6161850819101288,0.696469825604054,0.11211410770562882,0.026337234767232758,0.05264342226989605,0.12289296933080775,0.020839696248830877,0.05254589886881315,0.45861129392751293,0.04168179106458226,0.042870488576249845,0.04240112015466653,0.08290179463042893,0.022274481824966493,0.06317533877561955,0.05461817711090499,0.04101210372531948,0.023770689598741998,0.05317760767809116,0.015668326653254672,0.046938136606615846,0.2611398162802566,0.02422785291036593,0.3476610070703071,0.019506822595789543,0.13327227085563303,0.13517166838457198,0.012681254004274917,0.010799271154646179,0.009739577808197605,0.011629873284106427,0.015957167734173428,0.029949597802241625,0.011543556746802111,0.01172001802795331,0.00940470406743463,0.010875203025972285,0.036803273337660015,0.031542075476905344,0.2909201012950216,0.16896422533643105,0.00879401832476246,0.07550624367060817,0.04117851131087809,0.01526636787354626,0.011359958752593621,0.012118791106435265,0.008395515753788548,0.10201895753273729,0.01505680096419229,0.016332778712673204,0.024355269484605414,0.08684347056799267
Control,C/S,Saline,c-CS-s,50810D,0.07084613035249107,0.11392786890615968,0.045415160898597026,0.3198990098236829,0.8212702116261882,0.012093579818557536,0.00981998184067015,0.450594299805697,0.034030665762660756,0.1633475510002678,0.09160941571142076,0.02983877812765887,0.0391133769924284,0.027640902893629186,0.10756243987727575,0.09328365180104778,0.2381250845736814,0.17993847690480494,0.01690838298911423,0.12048165081681421,0.04574753932741875,0.035078166382613796,0.010050991082133661,0.4292712203702874,0.633363316351557,0.12465760031267237,0.025228320936687983,0.04747877207655806,0.11627584807849836,0.010604440232145247,0.041924118925742986,0.4572130078856247,0.029053238164135835,0.018980538093613112,0.023433979969848525,0.06017314985516366,0.023312685887034067,0.043100378587885235,0.031323779715832265,0.03535612862673639,0.012977949281194348,0.03115743596453474,0.06348652003554492,0.02765272820038825,0.1344650880145882,0.013712829115720658,0.0873253595523328,0.036131458531423,0.10373027026626616,0.07815768145951152,0.01729038921284971,0.01032700321552839,0.012466155087175709,0.008042960859477075,0.01014957410410471,0.02093485026029469,0.009184621041883903,0.004996915753428231,0.02008569479239057,0.012901668712238603,0.02542014336168126,0.020135174050710726,0.21339077420027147,0.15169839577766797,0.009116834019125525,0.0490975577723391,0.03779438815796488,0.010269896523865597,0.0072960702548501,0.004853208691636629,0.007303442617719699,0.05054693824011537,0.013780468799531919,0.017657033100102425,0.022418385874668014,0.12329137253745366
Control,C/S,Saline,c-CS-s,50810F,0.06503464087330589,0.06422261450229134,0.01953624476195927,0.14902146687127693,0.8074155155665064,0.022519348109818933,0.018077119373174907,0.28469434669515725,0.017241032686282836,0.06098741763843036,0.10485782841504489,0.016253040647434963,0.028656295323073563,0.023254497451317125,0.050101795517218745,0.0863298603597891,0.5424791632547008,0.1963803179093666,0.02202665430541588,0.07319968754435298,0.02976895705394111,0.0313054857796214,0.02203549554289817,0.1179454193491745,0.38809277838757184,0.07751210735477596,0.012780192215187428,0.021594923913041755,0.21246603821148746,0.02484369786652049,0.055215555319018395,0.27575706783133846,0.04339466061680229,0.02893752430854668,0.04380619387222381,0.023246724763517173,0.04403353790604877,0.024728913653780212,0.02712528929109149,0.018226359821266015,0.025773289142783463,0.024311187884844015,0.017872023862697664,0.018835658531542038,0.037051063329079176,0.021614281029110945,0.052411793308180146,0.02269808021363913,0.03327719772703136,0.08405863728106763,0.008349737322221313,0.017157455220164677,0.015714325045522035,0.006513941504887387,0.006297739651549764,0.012893165852537322,0.006603477569640944,0.0156409306468824,0.01553535467593343,0.008103881030457097,0.05528004198800756,0.027625992656799533,0.03383332436427781,0.05835924946782668,0.02599315821973529,0.11355991848525666,0.04057155069831249,0.01870208202333979,,,0.022497152665688202,0.07546139792109756,,,,0.04778429896927061
Control,S/C,Memantine,c-SC-m,294,0.019255254783782007,0.024501292730787227,0.02651863039134122,0.09225944211637517,0.39196477461411694,0.03246747361988145,0.035266286414416474,0.2646546329754211,0.01681451292850187,0.09286847728380837,0.023481544067911742,0.026516493286546275,0.027273293114548503,0.03160518364092904,0.032581104664564084,0.047409051315086846,0.0814005809605597,0.04862000711525453,0.027593187817071423,0.03255183818534998,0.03797583697786823,0.0479954495631702,0.03394873767146279,0.08946219659708607,0.22453255470776562,0.05134184510594983,0.019713117836733948,0.022421281665243313,0.026360131528945438,0.026359793403361077,0.0328314871211622,0.17392023276759142,0.03428410156554897,0.05609243662636205,0.09602228600622265,0.06508587458359466,0.06356683865837477,0.027127486391239183,0.06021873509566923,0.03834600885883763,0.04626752044968126,0.0462387061712039,0.06241896937222847,0.017625725093422383,0.1294457734723684,0.0034558168995528415,0.05090908456495526,0.02426121308108676,0.022183568001193543,0.11248284796193217,0.007216760717609655,0.007130270258698291,0.01150091412309932,0.003869193888662333,0.006054790053325924,0.009032375871530956,0.006445421830803371,0.009083374794539117,0.004512519538885517,0.004134349768894005,0.026210573232536574,0.017729210812662828,0.049570519918129885,0.052729252296688144,0.023479047184940625,0.02565308448983029,0.02159042978433353,0.018426190999666237,,,0.01734427172124686,0.020095110455806503,,0.04343825618259354,0.052095865241038083,0.040223412267257994
Control,S/C,Memantine,c-SC-m,3412,0.009361763955891705,0.02063492946669879,0.015231600095875734,0.13726553000371,0.6557252981860205,0.024120440958411943,0.01590067977229272,0.4968859977612455,0.00967554301114625,0.06977491165693488,0.020078680629660443,0.010246128683424872,0.010158122638242735,0.018897811740079602,0.048324609561745814,0.11938060067334683,0.13465268589623688,0.08042549107868642,0.02177830452785607,0.026584867455797526,0.03786994764208098,0.02471857768306012,0.017252276371874965,0.1014971094926526,0.29844068764862675,0.0720679505723516,0.009790133595649187,0.015510594280071259,0.0332655721789318,0.020335739402699067,0.018541823270350106,0.2763881111502115,0.043699384450410765,0.037451545181314924,0.07434987034596768,0.04666319890500518,0.055496495184492727,0.013031936104978699,0.049607767060168735,0.0192522910454026,0.050050699623997955,0.044709694627551165,0.035055383116320726,0.017786058482887123,0.1342341527122957,0.0072448905775940415,0.07859217152971566,0.018908836849298907,0.03630006171609501,0.10913351201450594,0.020222072319193197,0.009874189759497847,0.015545116805876339,0.0044849167277131894,0.005075566107925666,0.012022696759024116,0.010620271913755917,0.00936074318078387,0.017015598864296533,0.009147520129459841,0.03733519544412349,0.016495549251489466,0.056118762116497634,0.09499886004018544,0.02461369026519178,0.0395130094950354,0.02265454882103109,0.010938601032045457,0.03879490299096072,0.03517416053546158,0.01933472212058463,0.024380223965144283,0.033319600813800095,0.059018607397557994,0.05666630179989679,0.057176546325584054
Control,S/C,Memantine,c-SC-m,3413,0.023479782015517172,0.04843319153354481,0.03710933592910038,0.2894954464729978,0.7042489034797678,0.015985055074124812,0.009589223828523437,0.7306277776876644,0.024300632880373093,0.057482746991835386,0.03437620502050601,0.03272922451435537,0.022599064503693863,0.02292186259166277,0.11489092469473117,0.18076236036702756,0.25521777134297524,0.13633892165844158,0.0408491950997861,0.07451419153097219,0.007301265758431113,0.016202724994955786,0.007601382056165069,0.2574320261253078,0.36533697227574535,0.11702669461052433,0.012201607568620735,0.027166163158145035,0.08736854077758005,0.005034998252500258,0.022153100582000096,0.45074836726382755,0.13054610252862764,0.02230492155218368,0.020273141890449136,0.10770400608188532,0.02363774409994668,0.026295316355198058,0.02985257828425992,0.020047430359443626,0.012640808592863548,0.021682804303053527,0.015089049276872256,0.024264086971385507,0.1413215826803495,0.005563510272592563,0.1983238891872617,0.022064601550615823,0.047080836710507806,0.10101482711439388,0.0143248035691259,0.007293752017148154,0.01517348705495139,0.008483397992267303,0.006508758853112063,0.023113683288067996,0.01092191216866023,0.006618722957474559,0.019962998567873553,0.015956780869195854,0.012110462534695205,0.028976498995656665,0.0713217978816273,0.13281339406789092,0.020171642078955054,0.10969893984477265,0.04039286732434331,0.01433183603535723,0.008085520892913405,0.00639503099634809,0.010329515047689945,0.03965684605117813,0.009713179521401317,0.017605627346847393,0.009819343984474396,0.05363936312824449
Control,S/C,Memantine,c-SC-m,3419,0.042180885031398545,0.03804300577950151,0.019148990867131874,0.143166452581631,0.5019921749711099,0.03131567399160896,0.025811440204716363,0.5072207293107426,0.019371321745195805,0.07175522957297648,0.038084497272176825,0.026970363075092253,0.014978849548315173,0.045517990067268456,0.04716301320029683,0.0752568554634639,0.14139621032504665,0.10279949829958114,0.021789445504477947,0.036034231089705826,0.04187732750809461,0.027759455163032718,0.0207530797685331,0.09153802467654,0.2820233761569179,0.08425333507065406,0.015534701102321483,0.014204237473803352,0.028234393275282817,0.025957176424686146,0.02614063704244399,0.26282128585948156,0.05700711817789735,0.037507116116587635,0.03493937911542469,0.04817439085440738,0.031994309515796904,0.026991081753637562,0.053640745370256815,0.020289053663509485,0.024560393286790713,0.030104812162234495,0.02908256834668839,0.01252620332861425,0.025336053685622452,0.010948812697742462,0.061220757130666915,0.017915223536555266,0.02286812978697941,0.08075908754599664,0.01732246803557942,0.03154875415879464,0.010799764162504612,0.0040770610972356075,0.006260314584977022,0.009814621803070385,0.021228202080524335,0.0117977993607048,0.007081492064350307,0.006874338949812764,0.07905099377593981,0.01921703085110037,0.10639647067687827,0.026634239870429278,0.020156708499767584,0.08835639088680637,0.04310211230208072,0.013790368440773158,,,0.017730348846452904,0.023411828352937824,0.017156805955290733,0.02992346059744771,,0.09320268551626129
Control,S/C,Memantine,c-SC-m,3420,0.023953347297319426,0.02123602334738747,0.04602867245600863,0.128161010150231,0.36512052076968,0.04197904241081075,0.03742478606029293,0.31059804544727054,0.038593494101159115,0.15813946539081,0.03280767970776114,0.029884281556129107,0.03339423517597465,0.038736450087983376,0.05219736164996263,0.07165915998652833,0.10275301776626068,0.09308233235215524,0.03413645644227551,0.047948558489585076,0.060956229872997904,0.062318669248426335,0.05033722084876051,0.0670506484353883,0.1661321896954518,0.0480797483369868,0.030791130805272817,0.0422268767048233,0.041110363336866525,0.03342102988182749,0.03711249595701829,0.1681048349971496,0.0538331322570119,0.052726625298212024,0.07412987144663463,0.06231426749667417,0.09618893626736562,0.03271202272107385,0.07042751213667513,0.04386329432238041,0.062623633671553,0.04740535410211838,0.04731295873559455,0.010985227819846346,0.09880359603204633,0.013228691708658027,0.05790602699567196,0.027214160013591487,0.030704200994552927,0.09845424240842174,0.015176262811288494,0.036643194878326735,0.01238491334756821,0.006987396099449845,0.009805283852547999,0.009331035885030503,0.01470302112966284,0.014616453025533072,0.01509774930402715,0.009052913159965285,0.11369324226616932,0.03544007750960711,0.19229855373138569,0.05140127521918505,0.03119607302880318,0.09567942304786435,0.07633786986880722,0.04928105795978045,,,0.062340463702433964,0.030736412365058353,0.056885980231879144,,,0.09645511929830368
Control,S/C,Memantine,c-SC-m,3500,0.027355373431897277,0.051246704291035505,0.023662018467738643,0.24082731840502442,0.7933320286694565,0.011527769413147574,0.010644952518649858,0.7284213372879218,0.012548295053836287,0.12592302087095567,0.02578037192015262,0.021044301990169392,0.021121919894992756,0.014098471386217662,0.09338348583950302,0.15073866299363592,0.21243049936848357,0.1351437767163704,0.02203307283329786,0.0696040828949736,0.016204753414594406,0.018716498648575466,0.02166145884792992,0.19732737543085002,0.3843427894913804,0.1141010632467555,0.009724108171270243,0.01493806443526887,0.0662614188481215,0.007978229304495089,0.023808420627053763,0.38011072183809747,0.06759515905367204,0.01847228587107725,0.042087704885967366,0.07365363548423831,0.037089936934278186,0.031904517809542975,0.05067017747148028,0.020981392993101547,0.018797908384555754,0.02736016831490026,0.03248796918410324,0.016352888925771865,0.09375297819714394,0.0032832067121298628,0.06454705669042385,0.01442654835279013,0.057309840493921634,0.15721029265437728,0.013126523466201728,0.014010039761289466,0.007429793451253459,0.0024240052967362037,0.006380294190924151,0.014835762697702783,0.00728215617223896,0.007353708628466121,0.014023417232776787,0.008730611533394966,0.04734078488407607,0.016311359747336537,0.05578352623970179,0.07017955109653962,0.022189798360989353,0.0227046420336867,0.018638341059178054,0.00630083782427903,0.030023371277745424,0.030970858501821238,0.018481458416358575,0.016131436932035174,0.027039135496957394,0.04103339444035271,0.03959471089550452,0.05414812145305209
Control,S/C,Memantine,c-SC-m,3503,0.027603669402910366,0.047472589039762675,0.02049491707346428,0.2530282384046565,0.8827657657305996,0.01198968997230537,0.007558187129861305,0.8828228307404776,0.007833310854752303,0.12357899263489111,0.029566524263419477,0.01772405773327746,0.018391430957160105,0.010561960504789325,0.09228717617971423,0.1250318551107441,0.24618737405729132,0.11878431549758735,0.012614065797170384,0.07180654849113845,0.007887636874623571,0.01569640148689554,0.013678444586873091,0.15968105496387286,0.3800102788754209,0.13257434639187074,0.012566069531600298,0.013825761259475662,0.07918495027384191,0.006897361338358586,0.017375326199583704,0.41314003735767457,0.0309431999813003,0.03162615901902673,0.04745933605908004,0.05132658395110894,0.07210539483989852,0.024941732543006377,0.03859566723325985,0.016113357847065482,0.021862715681873153,0.030116840014824613,0.027352943990105582,0.018418178251376746,0.10376070026033375,0.0050834860716720606,0.12079844899690856,0.012069950697004398,0.04259381549851988,0.18058894743954057,0.014435579525248094,0.033803702734291036,0.015450303896961054,0.008001580842163522,0.01043246037317379,0.01583887587391447,0.01248464505372065,0.007827608364750617,0.022188857965514713,0.014873309725091636,0.04642351352792678,0.01680119221518604,0.050235415533172845,0.09444802133139076,0.023812845323665458,0.09248514958612583,0.012352745224773446,0.013289196639075915,0.03784357147305221,0.025250720813145867,0.02427594357310272,0.03403547791583642,0.024959257167607638,,0.03440295301109128,0.06010453533559513
Control,S/C,Memantine,c-SC-m,362,0.02294325349986452,0.04616959909645374,0.014840991382473556,0.15240369946419677,0.43322232619119977,0.012959561808291116,0.013485661347596127,0.5538271135321531,0.009458581759508694,0.08566208022444508,0.017253349047781214,0.011209638514667988,0.010222210167959855,0.011573657270188095,0.05195304409978655,0.06375829031305796,0.14420166368388868,0.11228993971202735,0.01784621384804661,0.04236064073479005,0.015357140768749711,0.009844405523577281,0.012624459854013203,0.1513228424645921,0.37239467441179497,0.1146252045545025,0.007811275735219716,0.016156092273256657,0.05570191531460552,0.014687637931090831,0.013524723827725876,0.27566472743299614,0.05106142625496582,0.04543321671482003,0.0820894288419979,0.05383500236158003,0.04547934155005132,0.028583330084149854,0.025498895037245884,0.023920824280566952,0.03700871341830664,0.03298304057847537,0.06287915564720128,0.015825360045687787,0.10318086996177922,0.0035331084739900244,0.12881024937392938,0.00960933242717938,0.027079701489709725,0.08577836464411494,0.009972039917875753,0.0067679716164356744,0.0134781639644334,0.005570434313069057,0.006388827387104988,0.01067385843455666,0.007952977569325228,0.004531985447084531,0.01726264165314281,0.013225984709820776,0.026442598101777147,0.01325645200152824,0.01789412010624045,0.08950189021568813,0.01851961777146922,0.05367377146850936,0.027396930947620263,0.017966845246946864,0.023716514529485155,0.012785323792943245,0.01441004552163432,0.022645082684706982,0.011284685421019982,0.025394677580667817,0.023456736610254998,0.03847017425342645
Control,S/C,Memantine,c-SC-m,364,0.04383444356627771,0.0428755053292385,0.03087796394042824,0.1627083854029018,0.4728853553712372,0.020890510807613522,0.021574960325593463,0.41308089306439666,0.020400890111826483,0.13092777815947654,0.04573526669027934,0.023701760802305603,0.020803530253839277,0.024910102651318183,0.059520206711045624,0.08411781226023016,0.1551292610969069,0.06545445904025278,0.022959957121118754,0.05453513035802421,0.031709504869533015,0.025785900345828054,0.01187327457022627,0.15207316940960403,0.3039050261807553,0.07809080388503128,0.015202406174957502,0.02287615977334965,0.039773227128392624,0.026746586076545138,0.030312486714609052,0.2857042609333293,0.056446530697058975,0.02518613865766697,0.024510620235507954,0.06476649200429298,0.04414515681061854,0.024693262159833446,0.02906494928486153,0.019905473157306567,0.027247929554331626,0.034459864881499304,0.02741948107269192,0.014146618049626657,0.029826101407597526,0.01162861916395542,0.06508929630849808,0.009536663600300383,0.017107683350030854,0.0255640750370678,0.005672932195354766,0.01692085095666264,0.010206420234488728,0.002985756687068545,0.0062463958641526965,0.012988617841897735,0.015280554222017746,0.00674755839916667,0.009271437411895641,0.01102696544249978,0.0421516086590484,0.015844874396721467,0.06441538590372096,0.04890048837207274,0.014553003447720916,0.058040495580017656,0.03895520652279742,0.010012267307282732,0.05360074983661911,,0.015971088211119054,0.03253606202162902,0.05149412713200642,,,0.059129910568036716
Control,S/C,Memantine,c-SC-m,365,0.023881957880957438,0.040487216335516475,0.029470671276404042,0.21025504484455246,0.6242710223874519,0.022772012015877037,0.017794942128569302,0.4687770759856245,0.014337605634282062,0.1569163986372416,0.02465135662838606,0.015026317599884669,0.016023175341874762,0.02392920340235468,0.07518493634253018,0.1246493503885395,0.18676964626496106,0.05548548106492063,0.03630081107831458,0.032733705355762456,0.03225006339812372,0.03194556422597654,0.019774089738878817,0.2203485825857927,0.4486272595156939,0.0872326508265412,0.021526895964314743,0.027772388317021716,0.05043127634689004,0.02043192611188268,0.024662580266192842,0.32718497468002705,0.07624062463640464,0.027257496452009183,0.0380633521071009,0.06498180057605543,0.05028447788526215,0.0340299780872255,0.018424913138118462,0.017886367431265225,0.017434367931806798,0.02366001304666068,0.020801607395430563,0.01652482524310676,0.14989681831938917,0.009444653056610196,0.05563510181823891,0.0060223872826150856,0.02800773050196226,0.11885087795629828,0.012611549185371898,0.013269306737692181,0.010293056508686031,0.00319585319749969,0.006111974732769118,0.012130149489701824,0.011072723090759297,0.007396111413102642,0.011875383485668346,0.04220652095377752,0.07279987502132756,0.010167408480403475,0.11808564508547803,0.06103940659510082,0.014026939312727112,0.031170352221036757,0.05258360346205768,0.02933420688014271,0.024946201854110246,,0.04015839058684474,0.018643705498255163,,0.054238457972924405,,0.13933319280507592
